,Country,Target Year,Target Score,Population lag 3 years,Population lag 2 years,Population lag 1 year,Population Current,Life Ex lag 3 years,Life Ex lag 2 years,Life Ex lag 1 year,Life Ex Current,GDP lag 3 years,GDP lag 2 years,GDP lag 1 year,GDP Current,GDP_cap lag 3 years,GDP_cap lag 2 years,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 3 years,CO2 lag 2 years,CO2 lag 1 year,CO2 Current,Happy lag 3 years,Happy lag 2 years,Happy lag 1 year
472,Moldova,2013,6.01747226715088,4086090.0,4079167.0,4075804.0,4074585.0,69.616,70.119,70.581,70.968,6974982393.0,8414351672.0,8709138765.0,9496717702.0,2437.537683,2942.252807,3045.730612,3322.04998,1329208111.0,1334153085.0,1338918767.0,1343818125.0,5.9957127571106,5.75605916976929,5.91705846786499
473,Moldova,2014,5.57778406143188,4079167.0,4075804.0,4074585.0,4073407.0,70.119,70.581,70.968,71.267,8414351672.0,8709138765.0,9496717702.0,9510198962.0,2942.252807,3045.730612,3322.04998,3328.79433,1334153085.0,1338918767.0,1343818125.0,1348576941.0,5.75605916976929,5.91705846786499,6.01747226715088
474,Moldova,2015,5.32553052902222,4075804.0,4074585.0,4073407.0,4070705.0,70.581,70.968,71.267,71.478,8709138765.0,9496717702.0,9510198962.0,7745241913.0,3045.730612,3322.04998,3328.79433,2732.46073,1338918767.0,1343818125.0,1348576941.0,1353358701.0,5.91705846786499,6.01747226715088,5.57778406143188
475,Moldova,2016,5.6822772026062,4074585.0,4073407.0,4070705.0,4066013.0,70.968,71.267,71.478,71.617,9496717702.0,9510198962.0,7745241913.0,8071469355.0,3322.04998,3328.79433,2732.46073,2880.43529,1343818125.0,1348576941.0,1353358701.0,1358262372.0,6.01747226715088,5.57778406143188,5.32553052902222
476,Moldova,2017,5.80345058441162,4073407.0,4070705.0,4066013.0,4059687.0,71.267,71.478,71.617,71.717,9510198962.0,7745241913.0,8071469355.0,9669741744.0,3328.79433,2732.46073,2880.43529,3509.686829,1348576941.0,1353358701.0,1358262372.0,1363482883.0,5.57778406143188,5.32553052902222,5.6822772026062
477,Moldova,2018,5.81162881851196,4070705.0,4066013.0,4059687.0,4051950.0,71.478,71.617,71.717,71.808,7745241913.0,8071469355.0,9669741744.0,11457443185.0,2732.46073,2880.43529,3509.686829,4230.626969,1353358701.0,1358262372.0,1363482883.0,1368915740.0,5.32553052902222,5.6822772026062,5.80345058441162
478,Moldova,2019,5.76639986038208,4066013.0,4059687.0,4051950.0,4043258.0,71.617,71.717,71.808,71.901,8071469355.0,9669741744.0,11457443185.0,11971345003.0,2880.43529,3509.686829,4230.626969,4492.10574,1358262372.0,1363482883.0,1368915740.0,1374071928.0,5.6822772026062,5.80345058441162,5.81162881851196
479,Moldova,2020,5.8568000793457,4059687.0,4051950.0,4043258.0,4033963.0,71.717,71.808,71.901,70.201,9669741744.0,11457443185.0,11971345003.0,11859730544.0,3509.686829,4230.626969,4492.10574,4525.759654,1363482883.0,1368915740.0,1374071928.0,1379218804.0,5.80345058441162,5.81162881851196,5.76639986038208
480,Philippines,2005,5.07356214523315,,,,86326251.0,,,,66.8,,,,107420000000.0,,,,1244.348741,,,,1854540721.0,,,
481,Philippines,2006,4.58906507492065,,,86326251.0,87888675.0,,,66.8,66.8,,,107420000000.0,127653000000.0,,,1244.348741,1452.438089,,,1854540721.0,1921064345.0,,,5.07356214523315
482,Philippines,2007,4.87991094589233,,86326251.0,87888675.0,89405482.0,,66.8,66.8,66.8,,107420000000.0,127653000000.0,155980000000.0,,1244.348741,1452.438089,1744.639979,,1854540721.0,1921064345.0,1991827319.0,,5.07356214523315,4.58906507492065
483,Philippines,2008,4.94151401519775,86326251.0,87888675.0,89405482.0,90901967.0,66.8,66.8,66.8,67.2,107420000000.0,127653000000.0,155980000000.0,181625000000.0,1244.348741,1452.438089,1744.639979,1998.02692,1854540721.0,1921064345.0,1991827319.0,2069127838.0,5.07356214523315,4.58906507492065,4.87991094589233
484,Philippines,2009,4.99395656585693,87888675.0,89405482.0,90901967.0,92414161.0,66.8,66.8,67.2,67.3,127653000000.0,155980000000.0,181625000000.0,175975000000.0,1452.438089,1744.639979,1998.02692,1904.196388,1921064345.0,1991827319.0,2069127838.0,2145619669.0,4.58906507492065,4.87991094589233,4.94151401519775
485,Philippines,2010,5.00196504592896,89405482.0,90901967.0,92414161.0,93966784.0,66.8,67.2,67.3,67.0,155980000000.0,181625000000.0,175975000000.0,208369000000.0,1744.639979,1998.02692,1904.196388,2217.472153,1991827319.0,2069127838.0,2145619669.0,2228572356.0,4.87991094589233,4.94151401519775,4.99395656585693
486,Philippines,2011,4.97692537307739,90901967.0,92414161.0,93966784.0,95570049.0,67.2,67.3,67.0,67.3,181625000000.0,175975000000.0,208369000000.0,234217000000.0,1998.02692,1904.196388,2217.472153,2450.735694,2069127838.0,2145619669.0,2228572356.0,2312314868.0,4.94151401519775,4.99395656585693,5.00196504592896
487,Philippines,2012,5.31255006790161,92414161.0,93966784.0,95570049.0,97212639.0,67.3,67.0,67.3,67.5,175975000000.0,208369000000.0,234217000000.0,261921000000.0,1904.196388,2217.472153,2450.735694,2694.305109,2145619669.0,2228572356.0,2312314868.0,2400723081.0,4.99395656585693,5.00196504592896,4.97692537307739
488,Philippines,2013,5.54748916625977,93966784.0,95570049.0,97212639.0,98871558.0,67.0,67.3,67.5,67.5,208369000000.0,234217000000.0,261921000000.0,283903000000.0,2217.472153,2450.735694,2694.305109,2871.429701,2228572356.0,2312314868.0,2400723081.0,2496517164.0,5.00196504592896,4.97692537307739,5.31255006790161
489,Philippines,2014,5.430832862854,95570049.0,97212639.0,98871558.0,100513137.0,67.3,67.5,67.5,68.0,234217000000.0,261921000000.0,283903000000.0,297483000000.0,2450.735694,2694.305109,2871.429701,2959.645435,2312314868.0,2400723081.0,2496517164.0,2597701089.0,4.97692537307739,5.31255006790161,5.54748916625977
490,Philippines,2015,5.5942702293396,97212639.0,98871558.0,100513137.0,102113206.0,67.5,67.5,68.0,67.9,261921000000.0,283903000000.0,297483000000.0,306446000000.0,2694.305109,2871.429701,2959.645435,3001.043182,2400723081.0,2496517164.0,2597701089.0,2709843495.0,5.31255006790161,5.54748916625977,5.430832862854
491,Philippines,2016,5.8691725730896,98871558.0,100513137.0,102113206.0,103663812.0,67.5,68.0,67.9,68.0,283903000000.0,297483000000.0,306446000000.0,318627000000.0,2871.429701,2959.645435,3001.043182,3073.654686,2496517164.0,2597701089.0,2709843495.0,2832080804.0,5.54748916625977,5.430832862854,5.5942702293396
492,Philippines,2017,6.26774501800537,100513137.0,102113206.0,103663812.0,105172921.0,68.0,67.9,68.0,68.1,297483000000.0,306446000000.0,318627000000.0,328481000000.0,2959.645435,3001.043182,3073.654686,3123.245642,2597701089.0,2709843495.0,2832080804.0,2966982614.0,5.430832862854,5.5942702293396,5.8691725730896
493,Philippines,2018,5.07958507537842,102113206.0,103663812.0,105172921.0,106651394.0,67.9,68.0,68.1,68.1,306446000000.0,318627000000.0,328481000000.0,346842000000.0,3001.043182,3073.654686,3123.245642,3252.110274,2709843495.0,2832080804.0,2966982614.0,3107640835.0,5.5942702293396,5.8691725730896,6.26774501800537
494,Philippines,2019,5.88019990921021,103663812.0,105172921.0,106651394.0,108116622.0,68.0,68.1,68.1,68.4,318627000000.0,328481000000.0,346842000000.0,376823000000.0,3073.654686,3123.245642,3252.110274,3485.340844,2832080804.0,2966982614.0,3107640835.0,3254255773.0,5.8691725730896,6.26774501800537,5.07958507537842
495,Philippines,2020,5.90360021591187,105172921.0,106651394.0,108116622.0,109581085.0,68.1,68.1,68.4,68.5,328481000000.0,346842000000.0,376823000000.0,361751000000.0,3123.245642,3252.110274,3485.340844,3301.218603,2966982614.0,3107640835.0,3254255773.0,3390273723.0,6.26774501800537,5.07958507537842,5.88019990921021
496,Russia,2005,5.22286748886108,,,,143672125.0,,,,65.752,,,,764017107992.0,,,,5317.782472,,,,1511914000.0,,,
497,Russia,2006,5.6187539100647,,,143672125.0,143403258.0,,,65.752,66.238,,,764017107992.0,989930542279.0,,,5317.782472,6903.12449,,,1511914000.0,1527049000.0,,,5.22286748886108
498,Russia,2007,5.15822792053223,,143672125.0,143403258.0,143266207.0,,65.752,66.238,66.807,,764017107992.0,989930542279.0,1299705764824.0,,5317.782472,6903.12449,9071.96325,,1511914000.0,1527049000.0,1528156000.0,,5.22286748886108,5.6187539100647
499,Russia,2008,5.38477325439453,143672125.0,143403258.0,143266207.0,143248764.0,65.752,66.238,66.807,67.426,764017107992.0,989930542279.0,1299705764824.0,1660846387625.0,5317.782472,6903.12449,9071.96325,11594.14114,1511914000.0,1527049000.0,1528156000.0,1592303000.0,5.22286748886108,5.6187539100647,5.15822792053223
500,Russia,2009,5.38876628875732,143403258.0,143266207.0,143248764.0,143326904.0,66.238,66.807,67.426,68.07,989930542279.0,1299705764824.0,1660846387625.0,1222644282202.0,6903.12449,9071.96325,11594.14114,8530.459028,1527049000.0,1528156000.0,1592303000.0,1597325000.0,5.6187539100647,5.15822792053223,5.38477325439453
501,Russia,2010,5.62073564529419,143266207.0,143248764.0,143326904.0,143479273.0,66.807,67.426,68.07,68.715,1299705764824.0,1660846387625.0,1222644282202.0,1524917468442.0,9071.96325,11594.14114,8530.459028,10628.13769,1528156000.0,1592303000.0,1597325000.0,1621468000.0,5.15822792053223,5.38477325439453,5.38876628875732
502,Russia,2011,5.53717756271362,143248764.0,143326904.0,143479273.0,143703027.0,67.426,68.07,68.715,69.343,1660846387625.0,1222644282202.0,1524917468442.0,2045925608274.0,11594.14114,8530.459028,10628.13769,14237.17823,1592303000.0,1597325000.0,1621468000.0,1504779000.0,5.38477325439453,5.38876628875732,5.62073564529419
503,Russia,2012,6.03697681427002,143326904.0,143479273.0,143703027.0,143993888.0,68.07,68.715,69.343,69.944,1222644282202.0,1524917468442.0,2045925608274.0,2208295773643.0,8530.459028,10628.13769,14237.17823,15336.03825,1597325000.0,1621468000.0,1504779000.0,1595843000.0,5.38876628875732,5.62073564529419,5.53717756271362
504,Russia,2013,5.99553871154785,143479273.0,143703027.0,143993888.0,144325456.0,68.715,69.343,69.944,70.508,1524917468442.0,2045925608274.0,2208295773643.0,2292473246621.0,10628.13769,14237.17823,15336.03825,15884.05338,1621468000.0,1504779000.0,1595843000.0,1677642000.0,5.62073564529419,5.53717756271362,6.03697681427002
505,Russia,2014,5.85494565963745,143703027.0,143993888.0,144325456.0,144664837.0,69.343,69.944,70.508,71.018,2045925608274.0,2208295773643.0,2292473246621.0,2059241965491.0,14237.17823,15336.03825,15884.05338,14234.5715,1504779000.0,1595843000.0,1677642000.0,1683891000.0,5.53717756271362,6.03697681427002,5.99553871154785
506,Russia,2015,5.57874298095703,143993888.0,144325456.0,144664837.0,144985059.0,69.944,70.508,71.018,71.464,2208295773643.0,2292473246621.0,2059241965491.0,1363481063447.0,15336.03825,15884.05338,14234.5715,9404.28671,1595843000.0,1677642000.0,1683891000.0,1640747000.0,6.03697681427002,5.99553871154785,5.85494565963745
507,Russia,2016,5.51350021362305,144325456.0,144664837.0,144985059.0,145275374.0,70.508,71.018,71.464,71.835,2292473246621.0,2059241965491.0,1363481063447.0,1276786979222.0,15884.05338,14234.5715,9404.28671,8788.736481,1677642000.0,1683891000.0,1640747000.0,1623124000.0,5.99553871154785,5.85494565963745,5.57874298095703
508,Russia,2017,5.44052362442017,144664837.0,144985059.0,145275374.0,145530091.0,71.018,71.464,71.835,72.139,2059241965491.0,1363481063447.0,1276786979222.0,1574199387071.0,14234.5715,9404.28671,8788.736481,10817.0027,1683891000.0,1640747000.0,1623124000.0,1573022000.0,5.85494565963745,5.57874298095703,5.51350021362305
509,Russia,2018,5.49528884887695,144985059.0,145275374.0,145530091.0,145734034.0,71.464,71.835,72.139,72.386,1363481063447.0,1276786979222.0,1574199387071.0,1657328865710.0,9404.28671,8788.736481,10817.0027,11372.28429,1640747000.0,1623124000.0,1573022000.0,1545660000.0,5.57874298095703,5.51350021362305,5.44052362442017
510,Russia,2019,5.47720003128052,145275374.0,145530091.0,145734034.0,145872260.0,71.835,72.139,72.386,72.584,1276786979222.0,1574199387071.0,1657328865710.0,1687448525467.0,8788.736481,10817.0027,11372.28429,11567.98781,1623124000.0,1573022000.0,1545660000.0,1572014000.0,5.51350021362305,5.44052362442017,5.49528884887695
511,Russia,2020,5.45860004425049,145530091.0,145734034.0,145872260.0,145934460.0,72.139,72.386,72.584,69.615,1574199387071.0,1657328865710.0,1687448525467.0,1483497784868.0,10817.0027,11372.28429,11567.98781,10165.50707,1573022000.0,1545660000.0,1572014000.0,1623757000.0,5.44052362442017,5.49528884887695,5.47720003128052
512,Saudi Arabia,2005,7.26669406890869,,,,23816175.0,,,,72.6,,,,328460000000.0,,,,13791.45476,,,,7668645874.0,,,
513,Saudi Arabia,2006,6.81137037277222,,,23816175.0,24498313.0,,,72.6,72.8,,,328460000000.0,376900000000.0,,,13791.45476,15384.73836,,,7668645874.0,8099937842.0,,,7.26669406890869
514,Saudi Arabia,2007,6.14759016036987,,23816175.0,24498313.0,25184589.0,,72.6,72.8,72.9,,328460000000.0,376900000000.0,415965000000.0,,13791.45476,15384.73836,16516.63178,,7668645874.0,8099937842.0,8486444989.0,,7.26669406890869,6.81137037277222
515,Saudi Arabia,2008,6.30709838867188,23816175.0,24498313.0,25184589.0,25888535.0,72.6,72.8,72.9,73.0,328460000000.0,376900000000.0,415965000000.0,519797000000.0,13791.45476,15384.73836,16516.63178,20078.26007,7668645874.0,8099937842.0,8486444989.0,8918781399.0,7.26669406890869,6.81137037277222,6.14759016036987
516,Saudi Arabia,2009,6.69978952407837,24498313.0,25184589.0,25888535.0,26630303.0,72.8,72.9,73.0,73.1,376900000000.0,415965000000.0,519797000000.0,429098000000.0,15384.73836,16516.63178,20078.26007,16113.14371,8099937842.0,8486444989.0,8918781399.0,9384625708.0,6.81137037277222,6.14759016036987,6.30709838867188
517,Saudi Arabia,2010,6.39635944366455,25184589.0,25888535.0,26630303.0,27421468.0,72.9,73.0,73.1,73.1,415965000000.0,519797000000.0,429098000000.0,528207000000.0,16516.63178,20078.26007,16113.14371,19262.5476,8486444989.0,8918781399.0,9384625708.0,9902341655.0,6.14759016036987,6.30709838867188,6.69978952407837
518,Saudi Arabia,2011,6.49513292312622,25888535.0,26630303.0,27421468.0,28267591.0,73.0,73.1,73.1,73.2,519797000000.0,429098000000.0,528207000000.0,671239000000.0,20078.26007,16113.14371,19262.5476,23745.88058,8918781399.0,9384625708.0,9902341655.0,10400000665.0,6.30709838867188,6.69978952407837,6.39635944366455
519,Saudi Arabia,2012,6.27837800979614,26630303.0,27421468.0,28267591.0,29154906.0,73.1,73.1,73.2,73.2,429098000000.0,528207000000.0,671239000000.0,735975000000.0,16113.14371,19262.5476,23745.88058,25243.602,9384625708.0,9902341655.0,10400000665.0,10963180158.0,6.69978952407837,6.39635944366455,6.49513292312622
520,Saudi Arabia,2013,6.34549188613892,27421468.0,28267591.0,29154906.0,30052058.0,73.1,73.2,73.2,73.3,528207000000.0,671239000000.0,735975000000.0,746647000000.0,19262.5476,23745.88058,25243.602,24845.12466,9902341655.0,10400000665.0,10963180158.0,11503985390.0,6.39635944366455,6.49513292312622,6.27837800979614
521,Saudi Arabia,2014,6.47392129898071,28267591.0,29154906.0,30052058.0,30916603.0,73.2,73.2,73.3,73.4,671239000000.0,735975000000.0,746647000000.0,756350000000.0,23745.88058,25243.602,24845.12466,24464.21256,10400000665.0,10963180158.0,11503985390.0,12113191007.0,6.49513292312622,6.27837800979614,6.34549188613892
522,Saudi Arabia,2015,6.29428243637085,29154906.0,30052058.0,30916603.0,31717676.0,73.2,73.3,73.4,73.7,735975000000.0,746647000000.0,756350000000.0,654270000000.0,25243.602,24845.12466,24464.21256,20627.92178,10963180158.0,11503985390.0,12113191007.0,12788069175.0,6.27837800979614,6.34549188613892,6.47392129898071
523,Saudi Arabia,2016,6.35639333724976,30052058.0,30916603.0,31717676.0,32443443.0,73.3,73.4,73.7,73.9,746647000000.0,756350000000.0,654270000000.0,644936000000.0,24845.12466,24464.21256,20627.92178,19878.76817,11503985390.0,12113191007.0,12788069175.0,13427125661.0,6.34549188613892,6.47392129898071,6.29428243637085
524,Saudi Arabia,2017,6.5612473487854,30916603.0,31717676.0,32443443.0,33101182.0,73.4,73.7,73.9,74.1,756350000000.0,654270000000.0,644936000000.0,688586000000.0,24464.21256,20627.92178,19878.76817,20802.46179,12113191007.0,12788069175.0,13427125661.0,14066503627.0,6.47392129898071,6.29428243637085,6.35639333724976
525,Saudi Arabia,2018,6.55958843231201,31717676.0,32443443.0,33101182.0,33702757.0,73.7,73.9,74.1,74.3,654270000000.0,644936000000.0,688586000000.0,816579000000.0,20627.92178,19878.76817,20802.46179,24228.83904,12788069175.0,13427125661.0,14066503627.0,14688456370.0,6.29428243637085,6.35639333724976,6.5612473487854
526,Saudi Arabia,2019,6.49399995803833,32443443.0,33101182.0,33702757.0,34268529.0,73.9,74.1,74.3,74.4,644936000000.0,688586000000.0,816579000000.0,803616000000.0,19878.76817,20802.46179,24228.83904,23450.56202,13427125661.0,14066503627.0,14688456370.0,15310869119.0,6.35639333724976,6.5612473487854,6.55958843231201
527,Saudi Arabia,2020,6.52279996871948,33101182.0,33702757.0,34268529.0,34813867.0,74.1,74.3,74.4,74.5,688586000000.0,816579000000.0,803616000000.0,703368000000.0,20802.46179,24228.83904,23450.56202,20203.66888,14066503627.0,14688456370.0,15310869119.0,15936377001.0,6.5612473487854,6.55958843231201,6.49399995803833
528,South Africa,2005,5.20445442199707,,,,47880595.0,,,,57.3,,,,288868000000.0,,,,6033.101491,,,,14145850450.0,,,
529,South Africa,2006,5.34630680084229,,,47880595.0,48489464.0,,,57.3,56.0,,,288868000000.0,303861000000.0,,,6033.101491,6266.533987,,,14145850450.0,14592473038.0,,,5.20445442199707
530,South Africa,2007,5.21843099594116,,47880595.0,48489464.0,49119766.0,,57.3,56.0,54.9,,288868000000.0,303861000000.0,333075000000.0,,6033.101491,6266.533987,6780.884555,,14145850450.0,14592473038.0,15057273313.0,,5.20445442199707,5.34630680084229
531,South Africa,2008,4.65242862701416,47880595.0,48489464.0,49119766.0,49779472.0,57.3,56.0,54.9,54.0,288868000000.0,303861000000.0,333075000000.0,316132000000.0,6033.101491,6266.533987,6780.884555,6350.65271,14145850450.0,14592473038.0,15057273313.0,15551915567.0,5.20445442199707,5.34630680084229,5.21843099594116
532,South Africa,2009,4.93051147460938,48489464.0,49119766.0,49779472.0,50477013.0,56.0,54.9,54.0,53.7,303861000000.0,333075000000.0,316132000000.0,329753000000.0,6266.533987,6780.884555,6350.65271,6532.736968,14592473038.0,15057273313.0,15551915567.0,16054175011.0,5.34630680084229,5.21843099594116,4.65242862701416
533,South Africa,2010,5.13388776779175,49119766.0,49779472.0,50477013.0,51216967.0,54.9,54.0,53.7,53.8,333075000000.0,316132000000.0,329753000000.0,417365000000.0,6780.884555,6350.65271,6532.736968,8148.961202,15057273313.0,15551915567.0,16054175011.0,16521105019.0,5.21843099594116,4.65242862701416,4.93051147460938
534,South Africa,2011,3.66072726249695,49779472.0,50477013.0,51216967.0,52003759.0,54.0,53.7,53.8,54.0,316132000000.0,329753000000.0,417365000000.0,458202000000.0,6350.65271,6532.736968,8148.961202,8810.930651,15551915567.0,16054175011.0,16521105019.0,16995053971.0,4.65242862701416,4.93051147460938,5.13388776779175
535,South Africa,2012,4.82845640182495,50477013.0,51216967.0,52003759.0,52832659.0,53.7,53.8,54.0,54.5,329753000000.0,417365000000.0,458202000000.0,434401000000.0,6532.736968,8148.961202,8810.930651,8222.197279,16054175011.0,16521105019.0,16995053971.0,17456192937.0,4.93051147460938,5.13388776779175,3.66072726249695
536,South Africa,2013,4.88732576370239,51216967.0,52003759.0,52832659.0,53687125.0,53.8,54.0,54.5,55.3,417365000000.0,458202000000.0,434401000000.0,400886000000.0,8148.961202,8810.930651,8222.197279,7467.079185,16521105019.0,16995053971.0,17456192937.0,17912058881.0,5.13388776779175,3.66072726249695,4.82845640182495
537,South Africa,2014,4.76973962783813,52003759.0,52832659.0,53687125.0,54544184.0,54.0,54.5,55.3,56.5,458202000000.0,434401000000.0,400886000000.0,381199000000.0,8810.930651,8222.197279,7467.079185,6988.808739,16995053971.0,17456192937.0,17912058881.0,18392686817.0,3.66072726249695,4.82845640182495,4.88732576370239
538,South Africa,2015,4.51365518569946,52832659.0,53687125.0,54544184.0,55386369.0,54.5,55.3,56.5,58.0,434401000000.0,400886000000.0,381199000000.0,346710000000.0,8222.197279,7467.079185,6988.808739,6259.839681,17456192937.0,17912058881.0,18392686817.0,18843258345.0,4.82845640182495,4.88732576370239,4.76973962783813
539,South Africa,2016,4.88392210006714,53687125.0,54544184.0,55386369.0,56207649.0,55.3,56.5,58.0,58.9,400886000000.0,381199000000.0,346710000000.0,323586000000.0,7467.079185,6988.808739,6259.839681,5756.965741,17912058881.0,18392686817.0,18843258345.0,19308027414.0,4.88732576370239,4.76973962783813,4.51365518569946
